SELECTION SORT,16384,0.296875,134225919,Sun Aug 16 20:43:10 2020
MERGE SORT,16384,0.000000,458752,Sun Aug 16 20:43:10 2020
QUICKSORT,16384,0.000000,318134,Sun Aug 16 20:43:10 2020
Radix Sort,16384,0.000000,606315,Sun Aug 16 20:43:10 2020
BUBBLE SORT,16384,0.859375,134222265,Sun Aug 16 20:43:11 2020
INSERTION SORT,16384,0.156250,66852836,Sun Aug 16 20:43:11 2020
SELECTION SORT,16384,0.312500,134225919,Sun Aug 16 20:43:12 2020
MERGE SORT,16384,0.000000,458752,Sun Aug 16 20:43:12 2020
QUICKSORT,16384,0.000000,318134,Sun Aug 16 20:43:12 2020
Radix Sort,16384,0.015625,606315,Sun Aug 16 20:43:12 2020
BUBBLE SORT,16384,0.859375,134222265,Sun Aug 16 20:43:13 2020
INSERTION SORT,16384,0.171875,66852836,Sun Aug 16 20:43:13 2020
SELECTION SORT,16384,0.281250,134225919,Sun Aug 16 20:43:13 2020
MERGE SORT,16384,0.000000,458752,Sun Aug 16 20:43:13 2020
QUICKSORT,16384,0.000000,318134,Sun Aug 16 20:43:13 2020
Radix Sort,16384,0.000000,606315,Sun Aug 16 20:43:13 2020
BUBBLE SORT,16384,0.875000,134222265,Sun Aug 16 20:43:14 2020
INSERTION SORT,16384,0.171875,66852836,Sun Aug 16 20:43:14 2020
SELECTION SORT,16384,0.328125,134225919,Sun Aug 16 20:43:15 2020
MERGE SORT,16384,0.000000,458752,Sun Aug 16 20:43:15 2020
QUICKSORT,16384,0.000000,318134,Sun Aug 16 20:43:15 2020
Radix Sort,16384,0.000000,606315,Sun Aug 16 20:43:15 2020


Test Summary: (N = 16384)
Sun Aug 16 20:43:15 2020

Bubble Sort Average MET,1.14062500000000000000
Bubble Sort Average TFC,178779327.000000

Insertion Sort Average MET,0.22526041666666666000
Insertion Sort Average TFC,89128987.000000

Selection Sort Average MET,0.40104166666666669000
Selection Sort Average TFC,178798075.000000

Merge Sort Average MET,0.00651041666666666700
Merge Sort Average TFC,835584.000000

QuickSort Average MET,0.00260416666666666650
QuickSort Average TFC,533139.000000

Radix Sort Average MET,0.01171875000000000000
Radix Sort Average TFC,1175063.000000


ITERATION END


BUBBLE SORT,32768,3.546875,536874576,Sun Aug 16 20:43:18 2020
INSERTION SORT,32768,0.703125,268716756,Sun Aug 16 20:43:19 2020
SELECTION SORT,32768,1.234375,536887295,Sun Aug 16 20:43:20 2020
MERGE SORT,32768,0.015625,983040,Sun Aug 16 20:43:20 2020
QUICKSORT,32768,0.000000,584765,Sun Aug 16 20:43:20 2020
Radix Sort,32768,0.015625,1212523,Sun Aug 16 20:43:20 2020
BUBBLE SORT,32768,3.656250,536874576,Sun Aug 16 20:43:24 2020
INSERTION SORT,32768,0.718750,268716756,Sun Aug 16 20:43:25 2020
SELECTION SORT,32768,1.203125,536887295,Sun Aug 16 20:43:26 2020
MERGE SORT,32768,0.015625,983040,Sun Aug 16 20:43:26 2020
QUICKSORT,32768,0.000000,584765,Sun Aug 16 20:43:26 2020
Radix Sort,32768,0.015625,1212523,Sun Aug 16 20:43:26 2020
BUBBLE SORT,32768,3.703125,536874576,Sun Aug 16 20:43:30 2020
INSERTION SORT,32768,0.703125,268716756,Sun Aug 16 20:43:31 2020
SELECTION SORT,32768,1.234375,536887295,Sun Aug 16 20:43:32 2020
MERGE SORT,32768,0.000000,983040,Sun Aug 16 20:43:32 2020
QUICKSORT,32768,0.000000,584765,Sun Aug 16 20:43:32 2020
Radix Sort,32768,0.015625,1212523,Sun Aug 16 20:43:32 2020
BUBBLE SORT,32768,3.750000,536874576,Sun Aug 16 20:43:36 2020
INSERTION SORT,32768,0.703125,268716756,Sun Aug 16 20:43:37 2020
SELECTION SORT,32768,1.218750,536887295,Sun Aug 16 20:43:38 2020
MERGE SORT,32768,0.000000,983040,Sun Aug 16 20:43:38 2020
QUICKSORT,32768,0.000000,584765,Sun Aug 16 20:43:38 2020
Radix Sort,32768,0.015625,1212523,Sun Aug 16 20:43:38 2020
BUBBLE SORT,32768,3.734375,536874576,Sun Aug 16 20:43:42 2020
INSERTION SORT,32768,0.703125,268716756,Sun Aug 16 20:43:43 2020
SELECTION SORT,32768,1.218750,536887295,Sun Aug 16 20:43:44 2020
MERGE SORT,32768,0.015625,983040,Sun Aug 16 20:43:44 2020
QUICKSORT,32768,0.000000,584765,Sun Aug 16 20:43:44 2020
Radix Sort,32768,0.000000,1212523,Sun Aug 16 20:43:44 2020
BUBBLE SORT,32768,3.640625,536874576,Sun Aug 16 20:43:48 2020
INSERTION SORT,32768,0.625000,268716756,Sun Aug 16 20:43:48 2020
SELECTION SORT,32768,1.140625,536887295,Sun Aug 16 20:43:50 2020
MERGE SORT,32768,0.000000,983040,Sun Aug 16 20:43:50 2020
QUICKSORT,32768,0.000000,584765,Sun Aug 16 20:43:50 2020
Radix Sort,32768,0.000000,1212523,Sun Aug 16 20:43:50 2020
BUBBLE SORT,32768,3.703125,536874576,Sun Aug 16 20:43:54 2020
INSERTION SORT,32768,0.671875,268716756,Sun Aug 16 20:43:54 2020
SELECTION SORT,32768,1.250000,536887295,Sun Aug 16 20:43:56 2020
MERGE SORT,32768,0.015625,983040,Sun Aug 16 20:43:56 2020
QUICKSORT,32768,0.000000,584765,Sun Aug 16 20:43:56 2020
Radix Sort,32768,0.015625,1212523,Sun Aug 16 20:43:56 2020
BUBBLE SORT,32768,3.625000,536874576,Sun Aug 16 20:43:59 2020
INSERTION SORT,32768,0.656250,268716756,Sun Aug 16 20:44:00 2020
SELECTION SORT,32768,1.250000,536887295,Sun Aug 16 20:44:02 2020
MERGE SORT,32768,0.000000,983040,Sun Aug 16 20:44:02 2020
QUICKSORT,32768,0.000000,584765,Sun Aug 16 20:44:02 2020
Radix Sort,32768,0.000000,1212523,Sun Aug 16 20:44:02 2020
BUBBLE SORT,32768,4.015625,536874576,Sun Aug 16 20:44:06 2020
INSERTION SORT,32768,0.671875,268716756,Sun Aug 16 20:44:07 2020
SELECTION SORT,32768,1.250000,536887295,Sun Aug 16 20:44:08 2020
MERGE SORT,32768,0.000000,983040,Sun Aug 16 20:44:08 2020
QUICKSORT,32768,0.000000,584765,Sun Aug 16 20:44:08 2020
Radix Sort,32768,0.015625,1212523,Sun Aug 16 20:44:08 2020
BUBBLE SORT,32768,3.781250,536874576,Sun Aug 16 20:44:12 2020
INSERTION SORT,32768,0.703125,268716756,Sun Aug 16 20:44:13 2020
SELECTION SORT,32768,1.203125,536887295,Sun Aug 16 20:44:14 2020
MERGE SORT,32768,0.000000,983040,Sun Aug 16 20:44:14 2020
QUICKSORT,32768,0.015625,584765,Sun Aug 16 20:44:14 2020
Radix Sort,32768,0.015625,1212523,Sun Aug 16 20:44:14 2020
BUBBLE SORT,32768,3.671875,536874576,Sun Aug 16 20:44:18 2020
INSERTION SORT,32768,0.703125,268716756,Sun Aug 16 20:44:19 2020
SELECTION SORT,32768,1.203125,536887295,Sun Aug 16 20:44:20 2020
MERGE SORT,32768,0.015625,983040,Sun Aug 16 20:44:20 2020
QUICKSORT,32768,0.000000,584765,Sun Aug 16 20:44:20 2020
Radix Sort,32768,0.015625,1212523,Sun Aug 16 20:44:20 2020
BUBBLE SORT,32768,3.703125,536874576,Sun Aug 16 20:44:24 2020
INSERTION SORT,32768,0.703125,268716756,Sun Aug 16 20:44:24 2020
SELECTION SORT,32768,1.265625,536887295,Sun Aug 16 20:44:26 2020
MERGE SORT,32768,0.000000,983040,Sun Aug 16 20:44:26 2020
QUICKSORT,32768,0.015625,584765,Sun Aug 16 20:44:26 2020
Radix Sort,32768,0.015625,1212523,Sun Aug 16 20:44:26 2020


Test Summary: (N = 32768)
Sun Aug 16 20:44:26 2020

Bubble Sort Average MET,4.85156250000000000000
Bubble Sort Average TFC,715653903.000000

Insertion Sort Average MET,0.91406250000000000000
Insertion Sort Average TFC,357845743.000000

Selection Sort Average MET,1.62369791666666670000
Selection Sort Average TFC,715685370.000000

Merge Sort Average MET,0.01302083333333333400
Merge Sort Average TFC,1818624.000000

QuickSort Average MET,0.00520833333333333300
QuickSort Average TFC,1117904.000000

Radix Sort Average MET,0.02343750000000000000
Radix Sort Average TFC,2387586.000000


ITERATION END


BUBBLE SORT,65536,15.234375,2147514586,Sun Aug 16 20:44:42 2020
INSERTION SORT,65536,2.750000,1071902108,Sun Aug 16 20:44:45 2020
SELECTION SORT,65536,4.968750,2147516415,Sun Aug 16 20:44:50 2020
MERGE SORT,65536,0.000000,2097152,Sun Aug 16 20:44:50 2020
QUICKSORT,65536,0.000000,1260562,Sun Aug 16 20:44:50 2020
Radix Sort,65536,0.015625,2424939,Sun Aug 16 20:44:50 2020
BUBBLE SORT,65536,15.796875,2147514586,Sun Aug 16 20:45:07 2020
INSERTION SORT,65536,2.828125,1071902108,Sun Aug 16 20:45:10 2020
SELECTION SORT,65536,4.953125,2147516415,Sun Aug 16 20:45:15 2020
MERGE SORT,65536,0.015625,2097152,Sun Aug 16 20:45:15 2020
QUICKSORT,65536,0.015625,1260562,Sun Aug 16 20:45:15 2020
Radix Sort,65536,0.015625,2424939,Sun Aug 16 20:45:15 2020
